1 NR PCI,2 NR PCI,3 NR PCI,4 NR PCI,5 NR PCI,6 NR PCI,1 SS RSRP,2 SS RSRP,3 SS RSRP,4 SS RSRP,5 SS RSRP,6 SS RSRP,x,y
169.0,167.0,166.0,189.0,,,-73.0,-81.8,-156.0,-156.0,,,0.0410515340144689,3.566853846604043
169.0,167.0,166.0,189.0,,,-73.0,-81.8,-156.0,-156.0,,,0.0410515340144689,3.566853846604043
169.0,167.0,166.0,189.0,,,-73.0,-81.8,-156.0,-156.0,,,0.0410515340144689,3.566853846604043
169.0,167.0,,,,,-74.91,-82.92,,,,,0.0410515340144689,3.566853846604043
169.0,167.0,,,,,-74.91,-82.92,,,,,0.0410515340144689,3.566853846604043
169.0,167.0,,,,,-74.91,-82.92,,,,,0.0410515340144689,3.566853846604043
169.0,167.0,166.0,,,,-73.67,-82.92,-90.09,,,,0.0668639921221486,3.8332924133477713
169.0,167.0,166.0,,,,-73.67,-82.92,-90.09,,,,0.0668639921221486,3.8332924133477713
169.0,167.0,166.0,,,,-73.67,-82.92,-90.09,,,,0.0668639921221486,3.8332924133477713
169.0,166.0,167.0,,,,-72.41,-86.13,-156.0,,,,0.0668639921221486,3.8332924133477713
169.0,166.0,167.0,,,,-72.41,-86.13,-156.0,,,,0.0668639921221486,3.8332924133477713
169.0,166.0,167.0,,,,-72.41,-86.13,-156.0,,,,0.0668639921221486,3.8332924133477713
169.0,166.0,167.0,,,,-72.41,-86.13,-156.0,,,,0.0668639921221486,3.8332924133477713
169.0,166.0,,,,,-75.46,-88.26,,,,,0.0668639921221486,3.8332924133477713
169.0,166.0,,,,,-75.46,-88.26,,,,,0.0668639921221486,3.8332924133477713
169.0,166.0,,,,,-75.46,-88.26,,,,,0.0668639921221486,3.8332924133477713
169.0,166.0,,,,,-71.62,-88.26,,,,,0.0668639921221486,3.8332924133477713
169.0,166.0,,,,,-71.62,-88.26,,,,,0.0668639921221486,3.8332924133477713
169.0,166.0,,,,,-71.62,-88.26,,,,,0.0668639921221486,3.8332924133477713
169.0,166.0,,,,,-72.41,-96.31,,,,,0.0668639921221486,3.8332924133477713
169.0,166.0,,,,,-72.41,-96.31,,,,,0.0668639921221486,3.8332924133477713
169.0,166.0,,,,,-72.41,-96.31,,,,,0.0648717369837664,4.10427959607621
169.0,166.0,,,,,-73.4,-87.21,,,,,0.0648717369837664,4.10427959607621
169.0,166.0,,,,,-73.4,-87.21,,,,,0.0648717369837664,4.10427959607621
169.0,166.0,,,,,-73.4,-87.21,,,,,0.0648717369837664,4.10427959607621
169.0,167.0,189.0,166.0,190.0,,-77.33,-83.92,-85.63,-123.82,-156.0,,0.0648717369837664,4.10427959607621
169.0,167.0,189.0,166.0,190.0,,-77.33,-83.92,-85.63,-123.82,-156.0,,0.0648717369837664,4.10427959607621
169.0,167.0,189.0,166.0,190.0,,-77.33,-83.92,-85.63,-123.82,-156.0,,0.0648717369837664,4.10427959607621
169.0,167.0,189.0,166.0,190.0,,-77.33,-83.92,-85.63,-123.82,-156.0,,0.0648717369837664,4.10427959607621
169.0,189.0,167.0,166.0,190.0,,-75.05,-83.55,-83.92,-156.0,-156.0,,0.0648717369837664,4.10427959607621
169.0,189.0,167.0,166.0,190.0,,-75.05,-83.55,-83.92,-156.0,-156.0,,0.0648717369837664,4.10427959607621
169.0,189.0,167.0,166.0,190.0,,-75.05,-83.55,-83.92,-156.0,-156.0,,0.0648717369837664,4.10427959607621
169.0,167.0,166.0,190.0,,,-72.58,-84.48,-94.07,-150.97,,,0.0648717369837664,4.10427959607621
169.0,167.0,166.0,190.0,,,-72.58,-84.48,-94.07,-150.97,,,0.0648717369837664,4.10427959607621
169.0,167.0,166.0,190.0,,,-72.58,-84.48,-94.07,-150.97,,,0.0648717369837664,4.10427959607621
169.0,167.0,166.0,190.0,,,-72.67,-84.56,-84.92,-150.97,,,0.0648717369837664,4.10427959607621
169.0,167.0,166.0,190.0,,,-72.67,-84.56,-84.92,-150.97,,,0.0648717369837664,4.10427959607621
169.0,167.0,166.0,190.0,,,-72.67,-84.56,-84.92,-150.97,,,0.0648717369837664,4.10427959607621
169.0,167.0,166.0,190.0,,,-72.67,-84.56,-84.92,-150.97,,,0.1038730432931324,4.374179030092822
169.0,167.0,166.0,190.0,,,-72.67,-84.56,-84.92,-150.97,,,0.1038730432931324,4.374179030092822
169.0,167.0,166.0,,,,-71.91,-81.54,-85.59,,,,0.1038730432931324,4.374179030092822
169.0,167.0,166.0,,,,-71.91,-81.54,-85.59,,,,0.1038730432931324,4.374179030092822
169.0,167.0,166.0,,,,-71.91,-81.54,-85.59,,,,0.1038730432931324,4.374179030092822
169.0,167.0,166.0,,,,-71.91,-81.54,-85.59,,,,0.1038730432931324,4.374179030092822
169.0,167.0,166.0,,,,-68.71,-80.67,-84.05,,,,0.1038730432931324,4.374179030092822
169.0,167.0,166.0,,,,-68.71,-80.67,-84.05,,,,0.1038730432931324,4.374179030092822
169.0,167.0,166.0,,,,-68.71,-80.67,-84.05,,,,0.1038730432931324,4.374179030092822
169.0,167.0,166.0,,,,-70.04,-79.8,-86.84,,,,0.1038730432931324,4.374179030092822
169.0,167.0,166.0,,,,-70.04,-79.8,-86.84,,,,0.1038730432931324,4.374179030092822
169.0,166.0,167.0,,,,-70.91,-80.25,-81.26,,,,0.1038730432931324,4.374179030092822
169.0,166.0,167.0,,,,-70.91,-80.25,-81.26,,,,0.1038730432931324,4.374179030092822
169.0,166.0,167.0,,,,-70.91,-80.25,-81.26,,,,0.1038730432931324,4.374179030092822
169.0,166.0,167.0,,,,-70.91,-80.25,-81.26,,,,0.1411714283558072,4.637530938874336
169.0,166.0,167.0,,,,-70.91,-80.25,-81.26,,,,0.1411714283558072,4.637530938874336
169.0,189.0,167.0,166.0,,,-71.63,-82.77,-82.85,-83.82,,,0.1411714283558072,4.637530938874336
169.0,189.0,167.0,166.0,,,-71.63,-82.77,-82.85,-83.82,,,0.1411714283558072,4.637530938874336
169.0,189.0,167.0,166.0,,,-71.63,-82.77,-82.85,-83.82,,,0.1411714283558072,4.637530938874336
169.0,189.0,167.0,166.0,,,-71.63,-82.77,-82.85,-83.82,,,0.1411714283558072,4.637530938874336
169.0,189.0,167.0,166.0,,,-71.63,-82.77,-82.85,-83.82,,,0.1411714283558072,4.637530938874336
169.0,167.0,166.0,189.0,,,-74.11,-82.36,-150.97,-156.0,,,0.1411714283558072,4.637530938874336
169.0,167.0,166.0,189.0,,,-74.11,-82.36,-150.97,-156.0,,,0.1411714283558072,4.637530938874336
169.0,167.0,166.0,189.0,,,-74.11,-82.36,-150.97,-156.0,,,0.1411714283558072,4.637530938874336
169.0,167.0,166.0,,,,-75.38,-86.88,-90.77,,,,0.1411714283558072,4.637530938874336
169.0,167.0,166.0,,,,-75.38,-86.88,-90.77,,,,0.1411714283558072,4.637530938874336
169.0,167.0,166.0,,,,-75.38,-86.88,-90.77,,,,0.1411714283558072,4.637530938874336
169.0,167.0,166.0,,,,-70.71,-79.05,-81.76,,,,0.1411714283558072,4.637530938874336
169.0,167.0,166.0,,,,-70.71,-79.05,-81.76,,,,0.1591923394326249,4.900870971033044
169.0,167.0,166.0,,,,-70.71,-79.05,-81.76,,,,0.1591923394326249,4.900870971033044
169.0,167.0,166.0,,,,-70.38,-86.38,-87.09,,,,0.1591923394326249,4.900870971033044
169.0,167.0,166.0,,,,-70.38,-86.38,-87.09,,,,0.1591923394326249,4.900870971033044
169.0,167.0,166.0,,,,-70.38,-86.38,-87.09,,,,0.1591923394326249,4.900870971033044
169.0,166.0,167.0,,,,-71.46,-90.59,-156.0,,,,0.1591923394326249,4.900870971033044
169.0,166.0,167.0,,,,-71.46,-90.59,-156.0,,,,0.1591923394326249,4.900870971033044
169.0,166.0,167.0,,,,-71.46,-90.59,-156.0,,,,0.1591923394326249,4.900870971033044
169.0,166.0,167.0,,,,-71.46,-90.59,-156.0,,,,0.1591923394326249,4.900870971033044
169.0,166.0,167.0,,,,-71.46,-90.59,-156.0,,,,0.1591923394326249,4.900870971033044
169.0,166.0,167.0,,,,-71.46,-90.59,-156.0,,,,0.1591923394326249,4.900870971033044
169.0,166.0,167.0,,,,-71.46,-90.59,-156.0,,,,0.1591923394326249,4.900870971033044
169.0,167.0,166.0,,,,-69.42,-83.25,-86.76,,,,0.1591923394326249,4.900870971033044
169.0,167.0,166.0,,,,-69.42,-83.25,-86.76,,,,0.1591923394326249,4.900870971033044
169.0,167.0,166.0,,,,-69.42,-83.25,-86.76,,,,0.1591923394326249,4.900870971033044
169.0,167.0,166.0,,,,-69.42,-83.25,-86.76,,,,0.1670096875481751,5.180102208196933
169.0,167.0,166.0,,,,-69.42,-83.25,-86.76,,,,0.1670096875481751,5.180102208196933
169.0,167.0,166.0,,,,-69.42,-83.25,-86.76,,,,0.1670096875481751,5.180102208196933
169.0,167.0,,,,,-70.71,-82.98,,,,,0.1670096875481751,5.180102208196933
169.0,167.0,,,,,-70.71,-82.98,,,,,0.1670096875481751,5.180102208196933
169.0,167.0,,,,,-70.71,-82.98,,,,,0.1670096875481751,5.180102208196933
169.0,167.0,,,,,-70.88,-84.02,,,,,0.1670096875481751,5.180102208196933
169.0,167.0,,,,,-70.88,-84.02,,,,,0.1670096875481751,5.180102208196933
169.0,167.0,,,,,-70.88,-84.02,,,,,0.1670096875481751,5.180102208196933
169.0,167.0,,,,,-70.88,-84.02,,,,,0.1670096875481751,5.180102208196933
169.0,167.0,166.0,,,,-73.11,-81.84,-121.91,,,,0.1670096875481751,5.180102208196933
169.0,167.0,166.0,,,,-73.11,-81.84,-121.91,,,,0.1670096875481751,5.180102208196933
169.0,167.0,166.0,,,,-73.11,-81.84,-121.91,,,,0.1670096875481751,5.180102208196933
169.0,167.0,166.0,,,,-73.11,-81.84,-121.91,,,,0.1670096875481751,5.180102208196933
169.0,167.0,166.0,,,,-73.11,-81.84,-121.91,,,,0.1670096875481751,5.180102208196933
169.0,167.0,,,,,-69.77,-81.84,,,,,0.1772837276634789,5.444552638639245
169.0,167.0,,,,,-69.77,-81.84,,,,,0.1772837276634789,5.444552638639245
169.0,167.0,,,,,-69.77,-81.84,,,,,0.1772837276634789,5.444552638639245
169.0,167.0,,,,,-69.77,-81.84,,,,,0.1772837276634789,5.444552638639245
169.0,167.0,,,,,-69.77,-81.84,,,,,0.1772837276634789,5.444552638639245
169.0,167.0,166.0,,,,-70.12,-80.18,-88.54,,,,0.1772837276634789,5.444552638639245
169.0,167.0,166.0,,,,-70.12,-80.18,-88.54,,,,0.1772837276634789,5.444552638639245
169.0,167.0,166.0,,,,-70.12,-80.18,-88.54,,,,0.1772837276634789,5.444552638639245
169.0,167.0,166.0,,,,-70.12,-80.18,-88.54,,,,0.1772837276634789,5.444552638639245
169.0,167.0,166.0,,,,-70.12,-80.18,-88.54,,,,0.1772837276634789,5.444552638639245
169.0,167.0,166.0,,,,-66.96,-80.67,-81.91,,,,0.1772837276634789,5.444552638639245
169.0,167.0,166.0,,,,-66.96,-80.67,-81.91,,,,0.1772837276634789,5.444552638639245
169.0,167.0,166.0,,,,-66.96,-80.67,-81.91,,,,0.1772837276634789,5.444552638639245
169.0,167.0,166.0,,,,-71.59,-81.58,-86.47,,,,0.1772837276634789,5.444552638639245
169.0,167.0,166.0,,,,-71.59,-81.58,-86.47,,,,0.1772837276634789,5.444552638639245
169.0,167.0,166.0,,,,-71.59,-81.58,-86.47,,,,0.2053375140767074,5.712701279604556
169.0,167.0,166.0,,,,-69.16,-81.33,-84.26,,,,0.2053375140767074,5.712701279604556
169.0,167.0,166.0,,,,-69.16,-81.33,-84.26,,,,0.2053375140767074,5.712701279604556
169.0,167.0,166.0,,,,-69.16,-81.33,-84.26,,,,0.2053375140767074,5.712701279604556
169.0,167.0,166.0,,,,-70.1,-79.52,-84.55,,,,0.2053375140767074,5.712701279604556
169.0,167.0,166.0,,,,-70.1,-79.52,-84.55,,,,0.2053375140767074,5.712701279604556
169.0,167.0,166.0,,,,-70.1,-79.52,-84.55,,,,0.2053375140767074,5.712701279604556
169.0,167.0,166.0,,,,-70.1,-79.52,-84.55,,,,0.2053375140767074,5.712701279604556
169.0,167.0,166.0,,,,-70.1,-79.52,-84.55,,,,0.2053375140767074,5.712701279604556
169.0,166.0,,,,,-72.71,-84.3,,,,,0.2053375140767074,5.712701279604556
169.0,166.0,,,,,-72.71,-84.3,,,,,0.2053375140767074,5.712701279604556
169.0,166.0,,,,,-72.71,-84.3,,,,,0.2053375140767074,5.712701279604556
169.0,166.0,,,,,-72.71,-84.3,,,,,0.2053375140767074,5.712701279604556
169.0,167.0,,,,,-71.27,-83.08,,,,,0.2053375140767074,5.712701279604556
169.0,167.0,,,,,-71.27,-83.08,,,,,0.3194539056293934,5.956625333717278
169.0,167.0,,,,,-71.47,-82.8,,,,,0.3194539056293934,5.956625333717278
169.0,167.0,,,,,-71.47,-82.8,,,,,0.3194539056293934,5.956625333717278
169.0,167.0,,,,,-71.47,-82.8,,,,,0.3194539056293934,5.956625333717278
169.0,167.0,,,,,-69.76,-118.91,,,,,0.3194539056293934,5.956625333717278
169.0,167.0,,,,,-69.76,-118.91,,,,,0.3194539056293934,5.956625333717278
169.0,167.0,,,,,-69.76,-118.91,,,,,0.3194539056293934,5.956625333717278
169.0,167.0,,,,,-72.04,-86.43,,,,,0.3194539056293934,5.956625333717278
169.0,167.0,,,,,-72.04,-86.43,,,,,0.3194539056293934,5.956625333717278
169.0,167.0,166.0,,,,-69.81,-83.28,-156.0,,,,0.3194539056293934,5.956625333717278
169.0,167.0,166.0,,,,-69.81,-83.28,-156.0,,,,0.3194539056293934,5.956625333717278
169.0,167.0,166.0,,,,-69.81,-83.28,-156.0,,,,0.3194539056293934,5.956625333717278
169.0,166.0,167.0,,,,-69.39,-84.4,-85.7,,,,0.3194539056293934,5.956625333717278
169.0,166.0,167.0,,,,-69.39,-84.4,-85.7,,,,0.3194539056293934,5.956625333717278
169.0,166.0,167.0,,,,-69.09,-119.95,-120.23,,,,0.3805288576411177,6.2090287460214935
169.0,166.0,167.0,,,,-69.09,-119.95,-120.23,,,,0.3805288576411177,6.2090287460214935
169.0,166.0,167.0,,,,-69.09,-119.95,-120.23,,,,0.3805288576411177,6.2090287460214935
169.0,167.0,166.0,,,,-70.57,-80.89,-156.0,,,,0.3805288576411177,6.2090287460214935
169.0,167.0,166.0,,,,-70.57,-80.89,-156.0,,,,0.3805288576411177,6.2090287460214935
169.0,167.0,166.0,,,,-71.59,-81.2,-156.0,,,,0.3805288576411177,6.2090287460214935
169.0,167.0,166.0,,,,-71.59,-81.2,-156.0,,,,0.3805288576411177,6.2090287460214935
169.0,167.0,166.0,,,,-71.59,-81.2,-156.0,,,,0.3805288576411177,6.2090287460214935
169.0,167.0,166.0,,,,-71.24,-81.79,-152.91,,,,0.3805288576411177,6.2090287460214935
169.0,167.0,166.0,,,,-71.24,-81.79,-152.91,,,,0.3805288576411177,6.2090287460214935
169.0,167.0,166.0,,,,-72.91,-80.25,-156.0,,,,0.3805288576411177,6.2090287460214935
169.0,167.0,166.0,,,,-72.91,-80.25,-156.0,,,,0.3805288576411177,6.2090287460214935
169.0,167.0,166.0,,,,-72.91,-80.25,-156.0,,,,0.3805288576411177,6.2090287460214935
169.0,167.0,166.0,,,,-72.79,-83.98,-156.0,,,,0.3805288576411177,6.2090287460214935
169.0,167.0,166.0,,,,-72.79,-83.98,-156.0,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-72.79,-83.98,-156.0,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-74.45,-82.46,-156.0,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-74.45,-82.46,-156.0,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-73.28,-80.77,-121.41,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-73.28,-80.77,-121.41,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-73.28,-80.77,-121.41,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-69.81,-81.49,-156.0,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-69.81,-81.49,-156.0,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-70.04,-80.0,-156.0,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-70.04,-80.0,-156.0,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-70.04,-80.0,-156.0,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-69.27,-78.93,-156.0,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-69.27,-78.93,-156.0,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-70.55,-78.3,-152.91,,,,0.3967258115290495,6.471027157379066
169.0,167.0,166.0,,,,-70.55,-78.3,-152.91,,,,0.3522379518598729,6.75389348207241
169.0,167.0,166.0,,,,-70.55,-78.3,-152.91,,,,0.3522379518598729,6.75389348207241
169.0,167.0,166.0,,,,-73.5,-82.15,-156.0,,,,0.3522379518598729,6.75389348207241
169.0,167.0,166.0,,,,-73.5,-82.15,-156.0,,,,0.3522379518598729,6.75389348207241
169.0,167.0,,,,,-72.97,-80.27,,,,,0.3522379518598729,6.75389348207241
169.0,167.0,,,,,-72.97,-80.27,,,,,0.3522379518598729,6.75389348207241
169.0,167.0,,,,,-72.97,-80.27,,,,,0.3522379518598729,6.75389348207241
169.0,167.0,,,,,-72.03,-82.0,,,,,0.3522379518598729,6.75389348207241
169.0,167.0,,,,,-72.03,-82.0,,,,,0.3522379518598729,6.75389348207241
169.0,167.0,,,,,-72.03,-82.0,,,,,0.3522379518598729,6.75389348207241
169.0,167.0,,,,,-74.4,-83.73,,,,,0.3522379518598729,6.75389348207241
169.0,167.0,,,,,-74.4,-83.73,,,,,0.3522379518598729,6.75389348207241
169.0,167.0,,,,,-73.37,-118.82,,,,,0.3522379518598729,6.75389348207241
169.0,167.0,,,,,-73.37,-118.82,,,,,0.3522379518598729,6.75389348207241
169.0,167.0,,,,,-73.37,-118.82,,,,,0.3522379518598729,6.75389348207241
169.0,167.0,,,,,-74.45,-82.45,,,,,0.321596258194694,7.036722373307202
169.0,167.0,,,,,-74.45,-82.45,,,,,0.321596258194694,7.036722373307202
169.0,167.0,,,,,-76.59,-83.5,,,,,0.321596258194694,7.036722373307202
169.0,167.0,,,,,-76.59,-83.5,,,,,0.321596258194694,7.036722373307202
169.0,167.0,,,,,-76.59,-83.5,,,,,0.321596258194694,7.036722373307202
169.0,167.0,,,,,-75.16,-81.2,,,,,0.321596258194694,7.036722373307202
169.0,167.0,,,,,-75.16,-81.2,,,,,0.321596258194694,7.036722373307202
169.0,167.0,,,,,-73.59,-81.59,,,,,0.321596258194694,7.036722373307202
169.0,167.0,,,,,-73.59,-81.59,,,,,0.321596258194694,7.036722373307202
169.0,167.0,,,,,-73.59,-81.59,,,,,0.321596258194694,7.036722373307202
169.0,189.0,167.0,166.0,,,-72.04,-79.52,-83.05,-147.12,,,0.321596258194694,7.036722373307202
169.0,189.0,167.0,166.0,,,-72.04,-79.52,-83.05,-147.12,,,0.321596258194694,7.036722373307202
169.0,167.0,189.0,166.0,,,-67.81,-79.74,-80.07,-156.0,,,0.321596258194694,7.036722373307202
169.0,167.0,189.0,166.0,,,-67.81,-79.74,-80.07,-156.0,,,0.321596258194694,7.036722373307202
169.0,167.0,189.0,166.0,,,-67.81,-79.74,-80.07,-156.0,,,0.321596258194694,7.036722373307202
169.0,189.0,167.0,166.0,,,-68.63,-79.39,-80.66,-156.0,,,0.321596258194694,7.036722373307202
169.0,189.0,167.0,166.0,,,-68.63,-79.39,-80.66,-156.0,,,0.3145957338052018,7.319492706620459
169.0,189.0,167.0,166.0,,,-70.8,-78.93,-79.06,-156.0,,,0.3145957338052018,7.319492706620459
169.0,189.0,167.0,166.0,,,-70.8,-78.93,-79.06,-156.0,,,0.3145957338052018,7.319492706620459
169.0,189.0,167.0,166.0,,,-70.8,-78.93,-79.06,-156.0,,,0.3145957338052018,7.319492706620459
169.0,167.0,189.0,166.0,,,-70.83,-80.92,-83.48,-120.62,,,0.3145957338052018,7.319492706620459
169.0,167.0,189.0,166.0,,,-70.83,-80.92,-83.48,-120.62,,,0.3145957338052018,7.319492706620459
169.0,167.0,189.0,166.0,,,-70.83,-80.92,-83.48,-120.62,,,0.3145957338052018,7.319492706620459
169.0,167.0,166.0,,,,-72.36,-118.21,-156.0,,,,0.3145957338052018,7.319492706620459
169.0,167.0,166.0,,,,-72.36,-118.21,-156.0,,,,0.3145957338052018,7.319492706620459
169.0,167.0,166.0,,,,-72.1,-82.12,-156.0,,,,0.3145957338052018,7.319492706620459
169.0,167.0,166.0,,,,-72.1,-82.12,-156.0,,,,0.3145957338052018,7.319492706620459
169.0,167.0,166.0,,,,-72.1,-82.12,-156.0,,,,0.3145957338052018,7.319492706620459
169.0,166.0,,,,,-74.85,-87.11,,,,,0.3145957338052018,7.319492706620459
169.0,166.0,,,,,-74.85,-87.11,,,,,0.3145957338052018,7.319492706620459
169.0,167.0,189.0,166.0,,,-71.98,-83.27,-84.72,-156.0,,,0.3145957338052018,7.319492706620459
169.0,167.0,189.0,166.0,,,-71.98,-83.27,-84.72,-156.0,,,0.3145957338052018,7.319492706620459
169.0,167.0,189.0,166.0,,,-71.98,-83.27,-84.72,-156.0,,,0.3105148934121594,7.585747446759454
169.0,189.0,167.0,166.0,,,-73.55,-86.43,-86.95,-156.0,,,0.3105148934121594,7.585747446759454
169.0,189.0,167.0,166.0,,,-73.55,-86.43,-86.95,-156.0,,,0.3105148934121594,7.585747446759454
169.0,189.0,167.0,166.0,,,-73.55,-86.43,-86.95,-156.0,,,0.3105148934121594,7.585747446759454
169.0,167.0,189.0,166.0,,,-75.18,-86.71,-121.02,-156.0,,,0.3105148934121594,7.585747446759454
169.0,167.0,189.0,166.0,,,-75.18,-86.71,-121.02,-156.0,,,0.3105148934121594,7.585747446759454
169.0,166.0,189.0,,,,-75.09,-88.71,-89.16,,,,0.3105148934121594,7.585747446759454
169.0,166.0,189.0,,,,-75.09,-88.71,-89.16,,,,0.3105148934121594,7.585747446759454
169.0,166.0,189.0,,,,-75.09,-88.71,-89.16,,,,0.3105148934121594,7.585747446759454
169.0,166.0,189.0,,,,-77.65,-87.31,-89.37,,,,0.3105148934121594,7.585747446759454
169.0,166.0,189.0,,,,-77.65,-87.31,-89.37,,,,0.3105148934121594,7.585747446759454
169.0,167.0,189.0,166.0,,,-77.8,-86.64,-118.57,-120.88,,,0.3105148934121594,7.585747446759454
169.0,167.0,189.0,166.0,,,-77.8,-86.64,-118.57,-120.88,,,0.3105148934121594,7.585747446759454
169.0,167.0,189.0,166.0,,,-77.8,-86.64,-118.57,-120.88,,,0.3105148934121594,7.585747446759454
169.0,189.0,167.0,166.0,,,-75.08,-82.79,-119.68,-121.28,,,0.3105148934121594,7.585747446759454
169.0,189.0,167.0,166.0,,,-75.08,-82.79,-119.68,-121.28,,,0.2394414731371282,7.880020045651237
169.0,189.0,167.0,166.0,,,-75.75,-80.67,-84.92,-120.41,,,0.2394414731371282,7.880020045651237
169.0,189.0,167.0,166.0,,,-75.75,-80.67,-84.92,-120.41,,,0.2394414731371282,7.880020045651237
169.0,189.0,167.0,166.0,,,-75.75,-80.67,-84.92,-120.41,,,0.2394414731371282,7.880020045651237
169.0,189.0,167.0,166.0,,,-76.9,-80.67,-84.42,-120.18,,,0.2394414731371282,7.880020045651237
169.0,189.0,167.0,166.0,,,-76.9,-80.67,-84.42,-120.18,,,0.2394414731371282,7.880020045651237
169.0,189.0,167.0,166.0,,,-76.9,-80.67,-84.42,-120.18,,,0.2394414731371282,7.880020045651237
169.0,189.0,167.0,166.0,,,-78.66,-82.61,-86.38,-120.12,,,0.2394414731371282,7.880020045651237
169.0,189.0,167.0,166.0,,,-78.66,-82.61,-86.38,-120.12,,,0.2394414731371282,7.880020045651237
169.0,189.0,167.0,166.0,,,-74.71,-83.55,-85.19,-120.46,,,0.2394414731371282,7.880020045651237
169.0,189.0,167.0,166.0,,,-74.71,-83.55,-85.19,-120.46,,,0.2394414731371282,7.880020045651237
169.0,189.0,167.0,166.0,,,-74.71,-83.55,-85.19,-120.46,,,0.2394414731371282,7.880020045651237
169.0,189.0,167.0,166.0,,,-76.3,-82.73,-121.7,-156.0,,,0.2394414731371282,7.880020045651237
169.0,189.0,167.0,166.0,,,-76.3,-82.73,-121.7,-156.0,,,0.2394414731371282,7.880020045651237
169.0,166.0,189.0,167.0,,,-76.91,-82.46,-82.77,-86.47,,,0.2945660502253303,8.128381482242357
169.0,166.0,189.0,167.0,,,-76.91,-82.46,-82.77,-86.47,,,0.2945660502253303,8.128381482242357
169.0,166.0,189.0,167.0,,,-76.91,-82.46,-82.77,-86.47,,,0.2945660502253303,8.128381482242357
169.0,189.0,167.0,166.0,,,-76.13,-85.84,-86.42,-121.41,,,0.2945660502253303,8.128381482242357
169.0,189.0,167.0,166.0,,,-76.13,-85.84,-86.42,-121.41,,,0.2945660502253303,8.128381482242357
189.0,169.0,168.0,166.0,167.0,,-84.11,-84.23,-93.7,-120.42,-122.68,,0.2945660502253303,8.128381482242357
189.0,169.0,168.0,166.0,167.0,,-84.11,-84.23,-93.7,-120.42,-122.68,,0.2945660502253303,8.128381482242357
189.0,169.0,168.0,166.0,167.0,,-84.11,-84.23,-93.7,-120.42,-122.68,,0.2945660502253303,8.128381482242357
189.0,169.0,166.0,167.0,168.0,,-84.34,-86.38,-90.52,-91.7,-124.33,,0.2945660502253303,8.128381482242357
189.0,169.0,166.0,167.0,168.0,,-84.34,-86.38,-90.52,-91.7,-124.33,,0.2945660502253303,8.128381482242357
189.0,169.0,166.0,167.0,168.0,,-84.34,-86.38,-90.52,-91.7,-124.33,,0.2945660502253303,8.128381482242357
169.0,189.0,167.0,166.0,,,-75.76,-85.79,-88.79,-89.48,,,0.2945660502253303,8.128381482242357
169.0,189.0,167.0,166.0,,,-75.76,-85.79,-88.79,-89.48,,,0.2945660502253303,8.128381482242357
169.0,189.0,166.0,,,,-74.8,-84.89,-88.95,,,,0.2945660502253303,8.128381482242357
169.0,189.0,166.0,,,,-74.8,-84.89,-88.95,,,,0.2945660502253303,8.128381482242357
169.0,189.0,166.0,,,,-74.8,-84.89,-88.95,,,,0.2945660502253303,8.128381482242357
169.0,189.0,166.0,,,,-76.1,-83.69,-86.52,,,,0.2945660502253303,8.128381482242357
169.0,189.0,166.0,,,,-76.1,-83.69,-86.52,,,,0.2661169042877873,8.408068394537073
169.0,189.0,166.0,,,,-76.1,-83.69,-86.52,,,,0.2661169042877873,8.408068394537073
169.0,189.0,166.0,,,,-70.31,-79.57,-156.0,,,,0.2661169042877873,8.408068394537073
169.0,189.0,166.0,,,,-70.31,-79.57,-156.0,,,,0.2661169042877873,8.408068394537073
169.0,189.0,166.0,,,,-74.98,-78.48,-156.0,,,,0.2661169042877873,8.408068394537073
169.0,189.0,166.0,,,,-74.98,-78.48,-156.0,,,,0.2661169042877873,8.408068394537073
169.0,189.0,166.0,,,,-74.98,-78.48,-156.0,,,,0.2661169042877873,8.408068394537073
169.0,189.0,166.0,,,,-69.66,-76.39,-156.0,,,,0.2661169042877873,8.408068394537073
169.0,189.0,166.0,,,,-69.66,-76.39,-156.0,,,,0.2661169042877873,8.408068394537073
169.0,189.0,166.0,,,,-70.1,-80.2,-156.0,,,,0.2661169042877873,8.408068394537073
169.0,189.0,166.0,,,,-70.1,-80.2,-156.0,,,,0.2661169042877873,8.408068394537073
169.0,189.0,166.0,,,,-70.1,-80.2,-156.0,,,,0.2661169042877873,8.408068394537073
